1.33 -0.0371492 0.000489023 0.0100359 -1.15129 4.9051 -0.434611 0.163111 2.03101 1.5308 -1.13714 6.75739 8.21639 1.85235 8.65244 4.21029 13.876 21.5992 14.1675
1.34 -0.0376091 0.000497348 0.0101301 -1.15936 4.94043 -0.436752 0.16534 2.03123 1.53092 -1.1447 6.85052 8.2508 1.91015 8.68906 4.24692 14.0035 21.6948 14.3016
1.35 -0.0380704 0.00050569 0.010224 -1.16734 4.97557 -0.438845 0.167579 2.03144 1.53104 -1.15215 6.94407 8.28478 1.96855 8.7252 4.2834 14.1307 21.7892 14.4353
1.36 -0.038533 0.000514047 0.0103177 -1.17522 5.01054 -0.44089 0.169828 2.03165 1.53116 -1.1595 7.03803 8.31833 2.02755 8.76087 4.31975 14.2578 21.8824 14.5686
1.37 -0.038997 0.000522416 0.010411 -1.183 5.04532 -0.442887 0.172086 2.03185 1.53127 -1.16674 7.1324 8.35147 2.08715 8.79608 4.35596 14.3847 21.9744 14.7014
1.38 -0.0394622 0.000530795 0.0105041 -1.19068 5.07992 -0.444836 0.174354 2.03205 1.53137 -1.17388 7.22718 8.38419 2.14733 8.83083 4.39203 14.5114 22.0653 14.8338
1.39 -0.0399288 0.000539183 0.0105968 -1.19826 5.11434 -0.446737 0.17663 2.03225 1.53147 -1.1809 7.32236 8.41651 2.20809 8.86513 4.42795 14.6379 22.155 14.9657
1.4 -0.0403965 0.000547576 0.0106892 -1.20573 5.14858 -0.448591 0.178916 2.03245 1.53157 -1.18782 7.41793 8.44843 2.26942 8.89898 4.46372 14.7643 22.2436 15.0971
1.41 -0.0408655 0.000555974 0.0107814 -1.21311 5.18265 -0.450397 0.181211 2.03264 1.53165 -1.19463 7.51389 8.47996 2.33131 8.9324 4.49935 14.8904 22.3311 15.228
1.42 -0.0413356 0.000564373 0.0108732 -1.22038 5.21653 -0.452155 0.183514 2.03283 1.53174 -1.20133 7.61023 8.51109 2.39377 8.96537 4.53483 15.0164 22.4174 15.3584
1.43 -0.0418069 0.000572771 0.0109646 -1.22754 5.25024 -0.453865 0.185826 2.03302 1.53182 -1.20791 7.70695 8.54183 2.45678 8.99791 4.57016 15.1422 22.5027 15.4883
1.44 -0.0422794 0.000581167 0.0110558 -1.23461 5.28378 -0.455528 0.188146 2.03321 1.53189 -1.21439 7.80404 8.5722 2.52034 9.03003 4.60534 15.2678 22.5869 15.6176
1.45 -0.0427529 0.000589557 0.0111466 -1.24156 5.31714 -0.457143 0.190475 2.03339 1.53196 -1.22075 7.9015 8.60219 2.58444 9.06173 4.64037 15.3931 22.6699 15.7465
1.46 -0.0432276 0.000597941 0.011237 -1.24841 5.35033 -0.45871 0.192812 2.03356 1.53202 -1.227 7.99932 8.63181 2.64907 9.09301 4.67524 15.5183 22.752 15.8747
1.47 -0.0437033 0.000606315 0.0113271 -1.25515 5.38335 -0.46023 0.195157 2.03374 1.53208 -1.23314 8.0975 8.66107 2.71424 9.12388 4.70996 15.6433 22.8329 16.0025
1.48 -0.04418 0.000614678 0.0114169 -1.26178 5.4162 -0.461703 0.19751 2.03391 1.53213 -1.23916 8.19603 8.68996 2.77992 9.15435 4.74452 15.7681 22.9129 16.1297
1.49 -0.0446577 0.000623028 0.0115063 -1.26831 5.44888 -0.463129 0.199871 2.03408 1.53218 -1.24507 8.2949 8.7185 2.84612 9.18441 4.77893 15.8927 22.9917 16.2563
1.5 -0.0451364 0.000631362 0.0115953 -1.27472 5.48139 -0.464507 0.202239 2.03424 1.53222 -1.25086 8.39412 8.74669 2.91282 9.21408 4.81317 16.0171 23.0696 16.3823
1.51 -0.0456161 0.000639678 0.011684 -1.28103 5.51374 -0.465839 0.204615 2.03441 1.53226 -1.25654 8.49367 8.77454 2.98003 9.24336 4.84726 16.1413 23.1465 16.5077
1.52 -0.0460967 0.000647974 0.0117723 -1.28722 5.54592 -0.467123 0.206998 2.03456 1.53229 -1.2621 8.59355 8.80204 3.04773 9.27225 4.88119 16.2653 23.2224 16.6326
1.53 -0.0465783 0.000656248 0.0118603 -1.2933 5.57793 -0.468361 0.209389 2.03472 1.53231 -1.26755 8.69375 8.82921 3.11592 9.30077 4.91495 16.3891 23.2972 16.7568
1.54 -0.0470607 0.000664499 0.0119478 -1.29927 5.60979 -0.469552 0.211787 2.03487 1.53233 -1.27287 8.79428 8.85604 3.1846 9.3289 4.94856 16.5126 23.3712 16.8804
1.55 -0.047544 0.000672723 0.012035 -1.30513 5.64148 -0.470697 0.214191 2.03502 1.53234 -1.27809 8.89512 8.88255 3.25375 9.35667 4.982 16.636 23.4441 17.0034
1.56 -0.0480281 0.000680918 0.0121217 -1.31087 5.67302 -0.471796 0.216603 2.03517 1.53235 -1.28318 8.99627 8.90873 3.32337 9.38407 5.01528 16.7592 23.5161 17.1258
1.57 -0.048513 0.000689084 0.0122081 -1.3165 5.70439 -0.472849 0.219021 2.03531 1.53236 -1.28816 9.09773 8.9346 3.39345 9.4111 5.04839 16.8821 23.5871 17.2475
1.58 -0.0489987 0.000697217 0.0122941 -1.32202 5.73561 -0.473855 0.221446 2.03545 1.53235 -1.29301 9.19948 8.96015 3.46399 9.43778 5.08133 17.0049 23.6573 17.3686
1.59 -0.0494852 0.000705316 0.0123797 -1.32742 5.76668 -0.474816 0.223877 2.03558 1.53234 -1.29775 9.30153 8.9854 3.53498 9.4641 5.11411 17.1274 23.7265 17.489
1.6 -0.0499724 0.000713379 0.0124649 -1.3327 5.79759 -0.475731 0.226315 2.03571 1.53233 -1.30237 9.40387 9.01034 3.60641 9.49008 5.14673 17.2497 23.7948 17.6088
1.61 -0.0504603 0.000721403 0.0125497 -1.33787 5.82834 -0.476601 0.228758 2.03584 1.53231 -1.30687 9.50649 9.03497 3.67827 9.51571 5.17917 17.3718 23.8621 17.7279
1.62 -0.0509489 0.000729387 0.0126341 -1.34293 5.85895 -0.477426 0.231208 2.03597 1.53229 -1.31125 9.60939 9.05932 3.75057 9.54101 5.21145 17.4937 23.9287 17.8464
1.63 -0.0514382 0.000737329 0.0127181 -1.34786 5.8894 -0.478206 0.233664 2.03609 1.53225 -1.31551 9.71257 9.08337 3.8233 9.56597 5.24356 17.6154 23.9943 17.9641
1.64 -0.0519281 0.000745227 0.0128016 -1.35268 5.91971 -0.478941 0.236125 2.03621 1.53222 -1.31966 9.81601 9.10713 3.89644 9.59059 5.27549 17.7369 24.059 18.0812
1.65 -0.0524187 0.000753078 0.0128848 -1.35739 5.94987 -0.479632 0.238592 2.03632 1.53218 -1.32368 9.91972 9.13061 3.96999 9.61489 5.30726 17.8582 24.1229 18.1976
1.66 -0.0529098 0.000760881 0.0129675 -1.36197 5.97989 -0.480278 0.241065 2.03643 1.53213 -1.32758 10.0237 9.1538 4.04394 9.63887 5.33886 17.9793 24.186 18.3133
1.67 -0.0534015 0.000768635 0.0130498 -1.36644 6.00975 -0.48088 0.243543 2.03654 1.53207 -1.33136 10.1279 9.17672 4.1183 9.66253 5.37028 18.1001 24.2482 18.4283
1.68 -0.0538938 0.000776337 0.0131316 -1.37079 6.03948 -0.481439 0.246026 2.03664 1.53201 -1.33502 10.2324 9.19937 4.19304 9.68588 5.40153 18.2207 24.3096 18.5425
1.69 -0.0543866 0.000783985 0.0132131 -1.37502 6.06907 -0.481953 0.248515 2.03675 1.53195 -1.33856 10.3371 9.22176 4.26817 9.70891 5.43262 18.3412 24.3702 18.6561
1.7 -0.0548799 0.000791577 0.0132941 -1.37913 6.09851 -0.482425 0.251008 2.03684 1.53188 -1.34198 10.442 9.24387 4.34369 9.73165 5.46352 18.4614 24.4299 18.7689
1.71 -0.0553737 0.000799113 0.0133747 -1.38312 6.12782 -0.482853 0.253506 2.03694 1.5318 -1.34527 10.5472 9.26573 4.41957 9.75407 5.49426 18.5814 24.4889 18.8811
1.72 -0.055868 0.000806589 0.0134549 -1.38699 6.15699 -0.483239 0.256009 2.03703 1.53172 -1.34845 10.6526 9.28733 4.49582 9.7762 5.52482 18.7012 24.5471 18.9925
1.73 -0.0563626 0.000814005 0.0135346 -1.39075 6.18602 -0.483581 0.258517 2.03711 1.53163 -1.35151 10.7583 9.30867 4.57243 9.79804 5.55521 18.8207 24.6045 19.1031
1.74 -0.0568577 0.000821358 0.0136139 -1.39438 6.21492 -0.483882 0.261029 2.0372 1.53153 -1.35444 10.8641 9.32977 4.64939 9.81959 5.58542 18.9401 24.6611 19.213
1.75 -0.0573532 0.000828647 0.0136927 -1.39789 6.24369 -0.48414 0.263545 2.03728 1.53143 -1.35725 10.9702 9.35062 4.72671 9.84085 5.61546 19.0593 24.717 19.3222
1.76 -0.0578491 0.000835869 0.0137711 -1.40128 6.27232 -0.484357 0.266066 2.03735 1.53133 -1.35995 11.0765 9.37123 4.80436 9.86183 5.64532 19.1782 24.7721 19.4306
1.77 -0.0583453 0.000843025 0.0138491 -1.40455 6.30083 -0.484532 0.26859 2.03743 1.53121 -1.36252 11.183 9.3916 4.88235 9.88252 5.67501 19.2969 24.8265 19.5383
1.78 -0.0588419 0.000850111 0.0139266 -1.40771 6.3292 -0.484666 0.271119 2.03749 1.5311 -1.36497 11.2897 9.41173 4.96067 9.90295 5.70452 19.4154 24.8802 19.6452
1.79 -0.0593387 0.000857126 0.0140036 -1.41074 6.35745 -0.484759 0.273651 2.03756 1.53097 -1.3673 11.3966 9.43163 5.03931 9.9231 5.73385 19.5337 24.9331 19.7514
1.8 -0.0598358 0.000864069 0.0140803 -1.41364 6.38557 -0.484812 0.276187 2.03762 1.53084 -1.36951 11.5037 9.4513 5.11827 9.94299 5.76301 19.6518 24.9853 19.8568
1.81 -0.0603332 0.000870937 0.0141564 -1.41643 6.41357 -0.484824 0.278727 2.03768 1.53071 -1.37159 11.6109 9.47075 5.19754 9.96261 5.79199 19.7697 25.0368 19.9614
1.82 -0.0608308 0.00087773 0.0142322 -1.4191 6.44144 -0.484795 0.28127 2.03774 1.53057 -1.37356 11.7184 9.48998 5.27711 9.98197 5.8208 19.8873 25.0876 20.0652
1.83 -0.0613287 0.000884446 0.0143074 -1.42164 6.46919 -0.484728 0.283816 2.03779 1.53042 -1.37541 11.826 9.50898 5.35698 10.0011 5.84943 20.0048 25.1377 20.1683
1.84 -0.0618267 0.000891084 0.0143823 -1.42407 6.49682 -0.48462 0.286366 2.03784 1.53027 -1.37713 11.9338 9.52777 5.43715 10.0199 5.87788 20.122 25.1872 20.2706
1.85 -0.0623249 0.000897641 0.0144566 -1.42637 6.52433 -0.484474 0.288918 2.03788 1.53011 -1.37874 12.0417 9.54635 5.5176 10.0385 5.90616 20.239 25.2359 20.3721
1.86 -0.0628233 0.000904117 0.0145305 -1.42855 6.55173 -0.484288 0.291474 2.03792 1.52994 -1.38022 12.1499 9.56472 5.59833 10.0569 5.93425 20.3558 25.284 20.4729
1.87 -0.0633218 0.00091051 0.014604 -1.43061 6.579 -0.484064 0.294032 2.03796 1.52977 -1.38159 12.2581 9.58288 5.67934 10.075 5.96217 20.4724 25.3315 20.5728
1.88 -0.0638204 0.000916819 0.014677 -1.43255 6.60616 -0.483802 0.296593 2.038 1.52959 -1.38283 12.3666 9.60084 5.76062 10.0928 5.98992 20.5888 25.3783 20.672
1.89 -0.0643191 0.000923042 0.0147496 -1.43436 6.63321 -0.483502 0.299157 2.03803 1.52941 -1.38396 12.4752 9.61859 5.84215 10.1105 6.01748 20.705 25.4245 20.7703
1.9 -0.0648178 0.000929178 0.0148217 -1.43606 6.66014 -0.483165 0.301723 2.03805 1.52922 -1.38497 12.5839 9.63615 5.92395 10.1279 6.04487 20.821 25.47 20.8679
1.91 -0.0653166 0.000935226 0.0148933 -1.43763 6.68696 -0.48279 0.304291 2.03808 1.52903 -1.38585 12.6927 9.65352 6.006 10.145 6.07208 20.9367 25.5149 20.9647
1.92 -0.0658155 0.000941184 0.0149645 -1.43908 6.71367 -0.482378 0.306861 2.0381 1.52883 -1.38662 12.8017 9.67069 6.08829 10.162 6.09911 21.0523 25.5592 21.0607
1.93 -0.0663143 0.000947051 0.0150352 -1.44042 6.74027 -0.481929 0.309434 2.03811 1.52862 -1.38727 12.9109 9.68767 6.17083 10.1787 6.12596 21.1676 25.6029 21.1558
1.94 -0.0668132 0.000952826 0.0151055 -1.44163 6.76677 -0.481445 0.312008 2.03813 1.52841 -1.3878 13.0201 9.70447 6.25359 10.1952 6.15263 21.2827 25.646 21.2502
1.95 -0.067312 0.000958509 0.0151753 -1.44271 6.79315 -0.480924 0.314585 2.03814 1.52819 -1.38821 13.1295 9.72108 6.33659 10.2114 6.17913 21.3976 25.6885 21.3438
1.96 -0.0678107 0.000964096 0.0152446 -1.44368 6.81943 -0.480368 0.317162 2.03814 1.52797 -1.3885 13.239 9.73751 6.41981 10.2275 6.20545 21.5123 25.7304 21.4365
1.97 -0.0683094 0.000969589 0.0153135 -1.44453 6.84561 -0.479776 0.319742 2.03815 1.52774 -1.38868 13.3486 9.75376 6.50324 10.2433 6.23159 21.6268 25.7718 21.5285
1.98 -0.0688079 0.000974984 0.015382 -1.44525 6.87168 -0.47915 0.322323 2.03815 1.5275 -1.38874 13.4583 9.76984 6.58689 10.259 6.25755 21.7411 25.8125 21.6196
1.99 -0.0693064 0.000980282 0.01545 -1.44586 6.89765 -0.478488 0.324905 2.03814 1.52726 -1.38868 13.5682 9.78575 6.67074 10.2744 6.28334 21.8551 25.8527 21.7099
2 -0.0698047 0.000985481 0.0155175 -1.44634 6.92352 -0.477793 0.327489 2.03814 1.52702 -1.38851 13.6781 9.80148 6.7548 10.2896 6.30894 21.969 25.8924 21.7994
2.01 -0.0703029 0.00099058 0.0155845 -1.44671 6.94929 -0.477064 0.330074 2.03813 1.52676 -1.38821 13.7881 9.81704 6.83905 10.3047 6.33437 22.0826 25.9315 21.8881
2.02 -0.0708009 0.000995579 0.0156512 -1.44695 6.97496 -0.476301 0.332659 2.03811 1.52651 -1.38781 13.8982 9.83244 6.92348 10.3195 6.35962 22.1961 25.9701 21.976
2.03 -0.0712987 0.00100048 0.0157173 -1.44708 7.00053 -0.475505 0.335246 2.0381 1.52624 -1.38728 14.0084 9.84768 7.00811 10.3341 6.38469 22.3093 26.0081 22.0631
2.04 -0.0717963 0.00100527 0.015783 -1.44708 7.02601 -0.474676 0.337833 2.03808 1.52597 -1.38664 14.1187 9.86275 7.09291 10.3485 6.40959 22.4223 26.0456 22.1493
2.05 -0.0722937 0.00100996 0.0158482 -1.44697 7.05139 -0.473815 0.340421 2.03805 1.5257 -1.38589 14.229 9.87767 7.17788 10.3628 6.4343 22.5351 26.0826 22.2348
2.06 -0.0727908 0.00101455 0.015913 -1.44673 7.07667 -0.472921 0.343009 2.03802 1.52541 -1.38502 14.3394 9.89243 7.26302 10.3768 6.45884 22.6477 26.1191 22.3194
2.07 -0.0732877 0.00101903 0.0159774 -1.44638 7.10186 -0.471996 0.345598 2.03799 1.52513 -1.38404 14.4499 9.90703 7.34833 10.3907 6.4832 22.7601 26.1551 22.4032
2.08 -0.0737842 0.0010234 0.0160412 -1.44591 7.12696 -0.471039 0.348187 2.03796 1.52483 -1.38294 14.5605 9.92148 7.43379 10.4044 6.50738 22.8723 26.1905 22.4862
2.09 -0.0742805 0.00102767 0.0161047 -1.44532 7.15196 -0.470051 0.350776 2.03792 1.52454 -1.38173 14.6711 9.93579 7.51941 10.4179 6.53139 22.9842 26.2255 22.5684
2.1 -0.0747764 0.00103183 0.0161676 -1.44461 7.17688 -0.469032 0.353365 2.03788 1.52423 -1.38041 14.7818 9.94994 7.60517 10.4312 6.55522 23.096 26.26 22.6497
2.11 -0.075272 0.00103588 0.0162302 -1.44378 7.20171 -0.467983 0.355955 2.03784 1.52392 -1.37897 14.8925 9.96395 7.69107 10.4444 6.57887 23.2076 26.294 22.7303
2.12 -0.0757673 0.00103982 0.0162922 -1.44284 7.22644 -0.466904 0.358544 2.03779 1.52361 -1.37743 15.0033 9.97782 7.77711 10.4574 6.60234 23.3189 26.3275 22.81
2.13 -0.0762621 0.00104365 0.0163538 -1.44178 7.25109 -0.465796 0.361132 2.03774 1.52328 -1.37577 15.1141 9.99155 7.86328 10.4702 6.62564 23.43 26.3606 22.8889
2.14 -0.0767566 0.00104738 0.016415 -1.4406 7.27565 -0.464658 0.363721 2.03769 1.52296 -1.374 15.225 10.0051 7.94958 10.4828 6.64876 23.541 26.3932 22.967
2.15 -0.0772506 0.00105099 0.0164757 -1.4393 7.30013 -0.463491 0.366308 2.03763 1.52262 -1.37212 15.3359 10.0186 8.036 10.4953 6.6717 23.6517 26.4254 23.0442
2.16 -0.0777442 0.00105449 0.016536 -1.43789 7.32452 -0.462295 0.368896 2.03757 1.52229 -1.37013 15.4468 10.0319 8.12254 10.5076 6.69446 23.7622 26.4571 23.1207
2.17 -0.0782373 0.00105787 0.0165958 -1.43636 7.34882 -0.461072 0.371482 2.03751 1.52194 -1.36803 15.5577 10.0451 8.20919 10.5197 6.71705 23.8725 26.4883 23.1963
2.18 -0.07873 0.00106115 0.0166552 -1.43472 7.37304 -0.45982 0.374068 2.03744 1.52159 -1.36582 15.6687 10.0581 8.29594 10.5317 6.73947 23.9826 26.5191 23.2711
2.19 -0.0792222 0.00106431 0.0167142 -1.43296 7.39718 -0.458541 0.376652 2.03737 1.52124 -1.3635 15.7797 10.071 8.3828 10.5436 6.7617 24.0924 26.5495 23.3452
2.2 -0.0797139 0.00106736 0.0167727 -1.43109 7.42124 -0.457235 0.379236 2.0373 1.52088 -1.36107 15.8907 10.0838 8.46975 10.5553 6.78376 24.2021 26.5795 23.4184
2.21 -0.0802051 0.00107029 0.0168307 -1.4291 7.44522 -0.455902 0.381818 2.03723 1.52051 -1.35854 16.0017 10.0965 8.5568 10.5668 6.80565 24.3116 26.609 23.4907
2.22 -0.0806957 0.00107311 0.0168884 -1.427 7.46911 -0.454542 0.384399 2.03715 1.52014 -1.3559 16.1128 10.109 8.64393 10.5782 6.82735 24.4208 26.6381 23.5623
2.23 -0.0811858 0.00107581 0.0169455 -1.42479 7.49293 -0.453157 0.386979 2.03707 1.51976 -1.35315 16.2238 10.1215 8.73115 10.5894 6.84889 24.5299 26.6668 23.6331
2.24 -0.0816753 0.0010784 0.0170023 -1.42246 7.51666 -0.451746 0.389557 2.03698 1.51938 -1.35029 16.3348 10.1338 8.81844 10.6005 6.87024 24.6387 26.6951 23.703
2.25 -0.0821642 0.00108087 0.0170586 -1.42002 7.54032 -0.45031 0.392134 2.03689 1.51899 -1.34733 16.4458 10.1459 8.90581 10.6114 6.89143 24.7473 26.7231 23.7722
2.26 -0.0826525 0.00108323 0.0171145 -1.41747 7.5639 -0.448848 0.394709 2.0368 1.5186 -1.34427 16.5569 10.158 8.99325 10.6222 6.91243 24.8557 26.7506 23.8405
2.27 -0.0831402 0.00108547 0.0171699 -1.4148 7.58741 -0.447362 0.397282 2.03671 1.5182 -1.3411 16.6679 10.1699 9.08075 10.6328 6.93326 24.9639 26.7777 23.9081
2.28 -0.0836272 0.00108759 0.0172249 -1.41203 7.61083 -0.445852 0.399853 2.03661 1.5178 -1.33783 16.7789 10.1818 9.1683 10.6434 6.95392 25.0719 26.8044 23.9748
2.29 -0.0841136 0.0010896 0.0172795 -1.40914 7.63419 -0.444318 0.402422 2.03651 1.51739 -1.33445 16.8898 10.1935 9.25592 10.6537 6.9744 25.1797 26.8308 24.0407
2.3 -0.0845993 0.00109149 0.0173336 -1.40614 7.65746 -0.442761 0.404989 2.03641 1.51698 -1.33098 17.0008 10.2051 9.34358 10.664 6.99471 25.2873 26.8568 24.1059
2.31 -0.0850843 0.00109326 0.0173874 -1.40304 7.68066 -0.44118 0.407554 2.0363 1.51656 -1.3274 17.1117 10.2166 9.43129 10.6741 7.01485 25.3946 26.8824 24.1702
2.32 -0.0855686 0.00109492 0.0174407 -1.39982 7.70379 -0.439577 0.410116 2.0362 1.51613 -1.32371 17.2226 10.228 9.51905 10.6841 7.03481 25.5018 26.9077 24.2338
2.33 -0.0860522 0.00109646 0.0174935 -1.3965 7.72685 -0.437951 0.412676 2.03608 1.5157 -1.31993 17.3334 10.2393 9.60684 10.6939 7.05459 25.6087 26.9326 24.2965
2.34 -0.086535 0.00109788 0.017546 -1.39306 7.74983 -0.436304 0.415234 2.03597 1.51527 -1.31605 17.4442 10.2505 9.69466 10.7036 7.07421 25.7155 26.9571 24.3585
2.35 -0.0870171 0.00109918 0.017598 -1.38952 7.77274 -0.434634 0.417789 2.03585 1.51483 -1.31207 17.555 10.2616 9.78251 10.7132 7.09365 25.822 26.9813 24.4197
2.36 -0.0874984 0.00110037 0.0176496 -1.38587 7.79558 -0.432943 0.420341 2.03573 1.51438 -1.30799 17.6657 10.2725 9.87038 10.7227 7.11291 25.9283 27.0052 24.4801
2.37 -0.087979 0.00110144 0.0177008 -1.38212 7.81835 -0.431232 0.42289 2.03561 1.51393 -1.30381 17.7763 10.2834 9.95828 10.7321 7.13201 26.0344 27.0287 24.5397
2.38 -0.0884587 0.00110239 0.0177516 -1.37826 7.84105 -0.429499 0.425436 2.03549 1.51348 -1.29953 17.8869 10.2942 10.0462 10.7413 7.15093 26.1402 27.0519 24.5985
2.39 -0.0889377 0.00110322 0.017802 -1.37429 7.86368 -0.427747 0.42798 2.03536 1.51302 -1.29516 17.9975 10.3049 10.1341 10.7504 7.16968 26.2459 27.0747 24.6565
2.4 -0.0894157 0.00110393 0.017852 -1.37022 7.88624 -0.425974 0.43052 2.03523 1.51255 -1.29069 18.108 10.3155 10.222 10.7594 7.18826 26.3513 27.0973 24.7138
2.41 -0.089893 0.00110453 0.0179015 -1.36604 7.90873 -0.424182 0.433057 2.03509 1.51208 -1.28612 18.2184 10.3259 10.31 10.7683 7.20666 26.4566 27.1195 24.7703
2.42 -0.0903694 0.00110501 0.0179507 -1.36177 7.93115 -0.422371 0.43559 2.03496 1.5116 -1.28146 18.3288 10.3363 10.3979 10.777 7.22489 26.5616 27.1413 24.826
2.43 -0.0908449 0.00110538 0.0179994 -1.35738 7.9535 -0.420541 0.438121 2.03482 1.51112 -1.27671 18.439 10.3466 10.4858 10.7857 7.24295 26.6664 27.1629 24.881
2.44 -0.0913195 0.00110562 0.0180477 -1.3529 7.97579 -0.418693 0.440647 2.03468 1.51064 -1.27186 18.5492 10.3569 10.5737 10.7942 7.26085 26.771 27.1842 24.9352
2.45 -0.0917932 0.00110575 0.0180957 -1.34831 7.99801 -0.416826 0.44317 2.03453 1.51015 -1.26692 18.6594 10.367 10.6616 10.8027 7.27856 26.8754 27.2051 24.9886
2.46 -0.092266 0.00110576 0.0181432 -1.34362 8.02016 -0.414942 0.44569 2.03439 1.50965 -1.26188 18.7694 10.377 10.7495 10.811 7.29611 26.9795 27.2258 25.0412
2.47 -0.0927379 0.00110566 0.0181904 -1.33883 8.04224 -0.41304 0.448205 2.03424 1.50916 -1.25676 18.8793 10.387 10.8374 10.8192 7.31349 27.0834 27.2462 25.0932
2.48 -0.0932088 0.00110544 0.0182371 -1.33394 8.06426 -0.411122 0.450717 2.03409 1.50865 -1.25154 18.9892 10.3968 10.9252 10.8273 7.3307 27.1872 27.2662 25.1443
2.49 -0.0936787 0.00110511 0.0182835 -1.32895 8.08621 -0.409186 0.453225 2.03393 1.50814 -1.24623 19.099 10.4066 11.013 10.8353 7.34774 27.2907 27.286 25.1947
2.5 -0.0941477 0.00110465 0.0183294 -1.32387 8.1081 -0.407234 0.455728 2.03378 1.50763 -1.24084 19.2086 10.4163 11.1008 10.8432 7.36461 27.3939 27.3055 25.2444
2.51 -0.0946157 0.00110409 0.018375 -1.31868 8.12992 -0.405266 0.458228 2.03362 1.50711 -1.23535 19.3182 10.4259 11.1886 10.851 7.3813 27.497 27.3248 25.2933
2.52 -0.0950826 0.00110341 0.0184202 -1.3134 8.15168 -0.403283 0.460723 2.03346 1.50659 -1.22978 19.4276 10.4354 11.2763 10.8587 7.39783 27.5999 27.3437 25.3414
2.53 -0.0955486 0.00110261 0.018465 -1.30802 8.17337 -0.401284 0.463214 2.03329 1.50606 -1.22412 19.537 10.4449 11.3639 10.8664 7.41419 27.7025 27.3624 25.3889
2.54 -0.0960135 0.0011017 0.0185094 -1.30254 8.195 -0.39927 0.4657 2.03313 1.50553 -1.21837 19.6462 10.4542 11.4515 10.8739 7.43039 27.8049 27.3808 25.4355
2.55 -0.0964774 0.00110067 0.0185535 -1.29697 8.21656 -0.397242 0.468182 2.03296 1.50499 -1.21254 19.7554 10.4635 11.5391 10.8813 7.44641 27.9071 27.3989 25.4815
2.56 -0.0969402 0.00109954 0.0185971 -1.29131 8.23806 -0.395199 0.470659 2.03279 1.50445 -1.20662 19.8644 10.4727 11.6266 10.8886 7.46226 28.009 27.4168 25.5267
2.57 -0.0974019 0.00109828 0.0186404 -1.28555 8.2595 -0.393142 0.473132 2.03261 1.50391 -1.20062 19.9732 10.4819 11.714 10.8958 7.47795 28.1107 27.4344 25.5712
2.58 -0.0978626 0.00109692 0.0186833 -1.2797 8.28087 -0.391072 0.4756 2.03244 1.50336 -1.19454 20.082 10.4909 11.8014 10.903 7.49347 28.2123 27.4518 25.615
2.59 -0.0983221 0.00109545 0.0187259 -1.27375 8.30218 -0.388988 0.478063 2.03226 1.5028 -1.18837 20.1906 10.4999 11.8887 10.91 7.50882 28.3135 27.4689 25.6581
2.6 -0.0987806 0.00109386 0.018768 -1.26771 8.32342 -0.386892 0.480521 2.03208 1.50225 -1.18212 20.2991 10.5088 11.976 10.917 7.52401 28.4146 27.4858 25.7004
2.61 -0.0992379 0.00109216 0.0188098 -1.26158 8.34461 -0.384782 0.482974 2.0319 1.50168 -1.17578 20.4075 10.5177 12.0631 10.9239 7.53903 28.5154 27.5024 25.7421
2.62 -0.0996941 0.00109035 0.0188513 -1.25537 8.36573 -0.382661 0.485422 2.03171 1.50112 -1.16937 20.5157 10.5265 12.1502 10.9307 7.55388 28.616 27.5188 25.783
2.63 -0.100149 0.00108843 0.0188924 -1.24906 8.38679 -0.380527 0.487864 2.03153 1.50055 -1.16288 20.6237 10.5351 12.2372 10.9374 7.56856 28.7164 27.535 25.8232
2.64 -0.100603 0.00108641 0.0189331 -1.24266 8.40778 -0.378382 0.490302 2.03134 1.49997 -1.15631 20.7317 10.5438 12.3242 10.944 7.58308 28.8166 27.5509 25.8628
2.65 -0.101056 0.00108427 0.0189734 -1.23617 8.42872 -0.376226 0.492734 2.03115 1.49939 -1.14966 20.8395 10.5523 12.411 10.9505 7.59744 28.9165 27.5666 25.9016
2.66 -0.101507 0.00108203 0.0190134 -1.2296 8.44959 -0.374058 0.49516 2.03095 1.49881 -1.14293 20.9471 10.5608 12.4978 10.957 7.61162 29.0162 27.582 25.9397
2.67 -0.101957 0.00107967 0.0190531 -1.22294 8.4704 -0.37188 0.497581 2.03076 1.49822 -1.13612 21.0545 10.5693 12.5844 10.9634 7.62565 29.1156 27.5973 25.9772
2.68 -0.102407 0.00107721 0.0190924 -1.2162 8.49115 -0.369691 0.499997 2.03056 1.49763 -1.12924 21.1619 10.5776 12.671 10.9697 7.6395 29.2149 27.6123 26.014
2.69 -0.102854 0.00107465 0.0191313 -1.20937 8.51183 -0.367493 0.502406 2.03036 1.49704 -1.12229 21.269 10.5859 12.7574 10.9759 7.6532 29.3138 27.6271 26.0501
2.7 -0.103301 0.00107198 0.0191699 -1.20245 8.53246 -0.365284 0.50481 2.03016 1.49644 -1.11525 21.376 10.5941 12.8438 10.9821 7.66673 29.4126 27.6417 26.0855
2.71 -0.103746 0.0010692 0.0192082 -1.19545 8.55302 -0.363067 0.507208 2.02996 1.49584 -1.10815 21.4828 10.6023 12.9301 10.9881 7.68009 29.5111 27.6561 26.1202
